name,brand,price,deal_price,final_price,description,image_thumbnail,sku,seller,stock,product_rating,fetched_at
Laptop Table,,28500,,,[object Object],/U/B/248116_1774727468.jpg,6959872,{'name': 'Ventylate'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
Kl220 Wireless Rgb Gaming Keyboard And Mouse Combo,,95000,,,[object Object],/A/I/186576_1774745791.jpg,6959822,{'name': 'Debby Gadgets'},"{'in_stock': True, 'quantity': 10}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
8 In One Type C To HDMI - LAN - USB 2 - TF/Sd - Type C And Pd,,15999,,,[object Object],/W/D/239008_1774626905.jpg,6959693,{'name': 'GiftedVentures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
Lenovo Usb Type-c 65w Laptop Charger,,12500,,,[object Object],/T/Q/239008_1774616749.jpg,6959690,{'name': 'GiftedVentures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
Usb 3.0 Multi Usb-c Data Cable Hub With Sd / Micro Sd Card Reader & 3 Usb Ports Usb Splitt,,16000,,,[object Object],/U/B/234705_1774677759.jpg,6959589,{'name': 'Nachi Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
8 In One Type C To Hdmi -lan -usb2- Tf/sd - Type C And Pd,,16000,,,[object Object],/T/B/234705_1774623776.jpg,6959585,{'name': 'Nachi Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
Usb 3.0 Multi Usb-c Data Cable Hub With Sd / Micro Sd Card Reader & 3 Usb Ports Usb Splitter,,17000,,,[object Object],/L/X/243425_1774678784.jpg,6959495,{'name': 'Giga ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
8 In One Type C To HDMI - LAN - USB 2 - Tf/Sd - Type C And Pd,,16500,,,[object Object],/M/G/243425_1774623209.jpg,6959487,{'name': 'Giga ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
Usb 3.0 Multi Usb-c Data Cable Hub With Sd / Micro Sd Card Reader & 3 Usb Ports Usb Splitt,,14800,,,[object Object],/Q/X/233757_1774677935.jpg,6959473,{'name': 'More Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
8 In One Type C To Hdmi -lan -usb2- Tf/sd - Type C And Pd,,17000,,,[object Object],/K/M/233757_1774624092.jpg,6959472,{'name': 'More Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
Usb 3.0 Multi Usb-c Data Cable Hub With Sd / Micro Sd Card Reader & 3 Usb Ports Usb Splitter,,16500,,,[object Object],/B/M/239008_1774678345.jpg,6959469,{'name': 'GiftedVentures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
Type C Sound Card,,10000,,,[object Object],/U/D/195389_1754933031.jpg,5879392,{'name': 'Mabel Magestic'},"{'in_stock': True, 'quantity': 5}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
Type-c Charger For Hp/dell/asus/macbook & Lenovo - 45w,,11900,,,[object Object],/C/G/236545_1774739787.jpg,6959443,{'name': 'Mirafavour'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
Travel Laptop Charger For Hp - Type C - 65w,,29000,,,[object Object],/X/D/236545_1774739017.jpg,6959438,{'name': 'Mirafavour'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
Usb 3.0 Multi Usb-c Data Cable Hub With Sd / Micro Sd Card Reader & 3 Usb Ports Usb Splitter,,17000,,,[object Object],/U/Z/241266_1774678602.jpg,6959388,{'name': 'Highspeed'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
8 In One Type C To HDMI - LAN - USB 2- Tf/Sd - Type C And Pd,,16500,,,[object Object],/T/Z/241266_1774627141.jpg,6959387,{'name': 'Highspeed'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
B31n1726 Battery For Asus Rog Strix G531 G531gt G531gt-bi7n6 G15 G512 G512li Series,,50000,,,[object Object],/X/Y/209656_1774704848.jpg,6959317,{'name': 'Keysource technology'},"{'in_stock': True, 'quantity': 10}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
"Bx03xl Battery For Hp 840 G11 860 G11 / 865 G11 Series Elite X360 830 13"" G11 2-in-1",,50000,,,[object Object],/V/M/209656_1774619882.jpg,6959313,{'name': 'Keysource technology'},"{'in_stock': True, 'quantity': 7}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
Laptop Stand,,15000,,,[object Object],/E/P/248054_1774617893.jpg,6959291,{'name': 'Luchez Collections'},"{'in_stock': True, 'quantity': 15}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
Ultrasharp 4K Webcam WB7022 ,Dell,500000,,,[object Object],/X/M/202968_1774705643.jpg,6959272,{'name': 'Laptopwarehouseonline'},"{'in_stock': True, 'quantity': 2}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
Foldable Wireless Keyboard With Touchpad Mouse,,45000,,,[object Object],/M/Q/246631_1767375533.jpg,6914336,"{'name': ""BJ'S SUPERMART""}","{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
Lenovo Usb Type-c 65w Laptop Charger,,12000,,,[object Object],/T/P/241266_1774616245.jpg,6959192,{'name': 'Highspeed'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
JCO4 Laptop Battery – High Capacity – Rechargeable,HP,49420,,,[object Object],/Z/S/_1768306759.jpg,5000867,{'name': 'Konga'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Rechargeable Wireless Bluetooth Mouse(2.4ghz) With Inbuilt Battery --white,,9900,,,[object Object],/V/H/56319_1771153345.jpg,6935861,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 5}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Gaming Mouse Pad With Shortcut Keys & Thickened Edges - 300×800mm Xl ,,8799,,,[object Object],/B/Y/56319_1760648926.jpg,6867495,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 5}","{'quality': {'average': 4, 'number_of_ratings': 1}}",2026-04-01 02:28:24
Portable Wireless Bluetooth Keyboard And Mouse Set For Iphone/Android/iPad/Laptop Pc/Table,,14450,,,[object Object],/P/D/56319_1756269651.jpg,6827201,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 2}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Pd 100W Usb-c 18.5-20v To 5.5×2.5 Universal Laptop Cable Small Pin - yellow Mouth,,9400,,,[object Object],/Z/Y/56319_1751106460.jpg,6780347,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 4}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Pd100w Usb-c 18.5-20V Small Blue Pin Cable,,9500,,,[object Object],/T/D/56319_1740059904.jpg,6677360,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 3}","{'quality': {'average': 5, 'number_of_ratings': 1}}",2026-04-01 02:28:24
Q13 Wireless Mouse Rechargeable 2.4g Silent Mouse - Black,,19900,,,[object Object],/R/D/56319_1737650301.jpg,6650940,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 2}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Pd 100w 18.5-20v Square Tip To Usb-c Cable,Lenovo,10500,,,[object Object],/Y/J/56319_1734559893.jpg,6627061,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 3}","{'quality': {'average': 5, 'number_of_ratings': 1}}",2026-04-01 02:28:24
Usb Type C Male To Female Extension Cable 1m - black,,14800,,,[object Object],/U/G/56319_1724073358.jpg,6535890,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Hdmi Wireless Extender,,144000,,,[object Object],/L/E/230175_1774897530.jpg,6961061,{'name': 'Royal Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Usb 4k Hdmi Audio Video Capture Card With Audio And Usb 3.0,,25000,,,[object Object],/S/X/233849_1774922321.jpg,6960899,{'name': 'Add Moore'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Usb 4k Hdmi Audio Video Capture Card With Audio And Usb 3.0.,,25000,,,[object Object],/B/E/234705_1774922155.jpg,6960840,{'name': 'Nachi Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Hdmi Wireless Extender,,143000,,,[object Object],/Y/N/234705_1774898345.jpg,6960832,{'name': 'Nachi Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
10meters High Speed 4k Hdmi 2.0 Cable,,25500,,,[object Object],/W/J/163031_1774878179.jpg,6960814,{'name': 'NNABEST COMPUTER'},"{'in_stock': True, 'quantity': 5}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Mx Master 4 For Mac Ergonomic Bluetooth Mouse,Logitech,250000,,,[object Object],/J/J/180272_1774868494.jpg,6960545,{'name': 'gimmick store'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Thunderbolt 3 Cable - USB-c To USB-c /Type C To Type C for Mac/PCs/ Soundcards/ Docks - 2m Long,,93900,,,[object Object],/B/X/78172_1655737474.jpg,6960477,{'name': 'Gatenet Africa'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Adjustable Laptop Table,,30000,,,[object Object],/O/U/246003_1774861481.jpg,6960369,{'name': 'Mubnan'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Foldable Laptop Table,,13000,,,[object Object],/P/F/246003_1774860650.jpg,6960365,{'name': 'Mubnan'},"{'in_stock': True, 'quantity': 2}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Adjustable Laptop Table- 3 Layers,,40000,,,[object Object],/O/P/246003_1774860153.jpg,6960360,{'name': 'Mubnan'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Smaat Slt201bs Adjustable Laptop Tray For Monitor Arms,,28000,,,[object Object],/C/R/181128_1774865372.jpg,6960294,{'name': 'OverFlow Computer'},"{'in_stock': True, 'quantity': 3}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
20 Meter 4k Hdmi 2.0 Optical Fibre Cable 4k@60hz,,68500,,,[object Object],/G/I/181128_1774876984.jpg,6960292,{'name': 'OverFlow Computer'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
10M High Speed 4k (uhd) Hdmi 2.0 Cable,,27000,,,[object Object],/A/X/181128_1774878211.jpg,6960288,{'name': 'OverFlow Computer'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Smaat Spts527wk Universal Flexible Projector And Laptop Trolley - White,,60000,,,[object Object],/W/A/181128_1774879801.jpg,6960287,{'name': 'OverFlow Computer'},"{'in_stock': True, 'quantity': 4}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Hdmi Hdtv Extender Amplifier - 8k/4k- 60hz Uhd Hdmi Repeater Female To Female Adapter - 8k,,15000,,,[object Object],/J/B/185789_1774867980.jpg,6960261,{'name': 'Nostech Media'},"{'in_stock': True, 'quantity': 3}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Smaat Spts527wk Universal Flexible Projector And Laptop Trolley - White,,60000,,,[object Object],/B/M/163031_1774882758.jpg,6960231,{'name': 'NNABEST COMPUTER'},"{'in_stock': True, 'quantity': 3}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
20 Meter 4k Hdmi 2.0 Optical Fibre Cable 4k@60hz,,68000,,,[object Object],/X/W/163031_1774876809.jpg,6960230,{'name': 'NNABEST COMPUTER'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Smaat Slt201bs Adjustable Laptop Tray For Monitor Arms,,25000,,,[object Object],/W/I/163031_1774865134.jpg,6960229,{'name': 'NNABEST COMPUTER'},"{'in_stock': True, 'quantity': 3}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
"Logitech Mx Master 4, Ergonomic Wireless Mouse With Advanced Performance Haptic.",Logitech,255000,,,[object Object],/W/O/57289_1774790407.jpg,6960136,{'name': 'YOMILINCON BRAND'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
8 In One Type C To HDMI - LAN - USB 2- Tf/sd - Type C And Pd,,17000,,,[object Object],/B/B/233849_1774623512.jpg,6960077,{'name': 'Add Moore'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Usb 3.0 Multi Usb-c Data Cable Hub With Sd / Micro Sd Card Reader & 3 Usb Ports Usb Splitter,,14300,,,[object Object],/T/Q/233849_1774677564.jpg,6960073,{'name': 'Add Moore'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Usb 3.0 Multi Usb-c Data Cable Hub With Sd / Micro Sd Card Reader & 3 Usb Ports Usb Splitt,,17000,,,[object Object],/O/S/238232_1774678117.jpg,6960048,{'name': 'SHURE VENTURES'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
8 In One Type C To Hdmi -lan -usb2- Tf/sd - Type C And Pd,,16800,,,[object Object],/F/G/238232_1774626685.jpg,6960047,{'name': 'SHURE VENTURES'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Usb 3.0 Multi Usb-c Data Cable Hub With Sd / Micro Sd Card Reader & 3 Usb Ports Usb Splitt,,14000,,,[object Object],/U/E/230175_1774677406.jpg,6959949,{'name': 'Royal Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
8 In One Type C To Hdmi -lan -usb2- Tf/sd - Type C And Pd,,16500,,,[object Object],/W/C/230175_1774623343.jpg,6959947,{'name': 'Royal Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Laptop Table,,28500,,,[object Object],/U/B/248116_1774727468.jpg,6959872,{'name': 'Ventylate'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Kl220 Wireless Rgb Gaming Keyboard And Mouse Combo,,95000,,,[object Object],/A/I/186576_1774745791.jpg,6959822,{'name': 'Debby Gadgets'},"{'in_stock': True, 'quantity': 10}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
8 In One Type C To HDMI - LAN - USB 2 - TF/Sd - Type C And Pd,,15999,,,[object Object],/W/D/239008_1774626905.jpg,6959693,{'name': 'GiftedVentures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Lenovo Usb Type-c 65w Laptop Charger,,12500,,,[object Object],/T/Q/239008_1774616749.jpg,6959690,{'name': 'GiftedVentures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
Usb 3.0 Multi Usb-c Data Cable Hub With Sd / Micro Sd Card Reader & 3 Usb Ports Usb Splitt,,16000,,,[object Object],/U/B/234705_1774677759.jpg,6959589,{'name': 'Nachi Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
8 In One Type C To Hdmi -lan -usb2- Tf/sd - Type C And Pd,,16000,,,[object Object],/T/B/234705_1774623776.jpg,6959585,{'name': 'Nachi Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-01 02:28:24
JCO4 Laptop Battery – High Capacity – Rechargeable,HP,49420,,,[object Object],/Z/S/_1768306759.jpg,5000867,{'name': 'Konga'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-06 02:24:26
Rechargeable Wireless Bluetooth Mouse(2.4ghz) With Inbuilt Battery --white,,9900,,,[object Object],/V/H/56319_1771153345.jpg,6935861,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 5}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-06 02:24:26
Gaming Mouse Pad With Shortcut Keys & Thickened Edges - 300×800mm Xl ,,8799,,,[object Object],/B/Y/56319_1760648926.jpg,6867495,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 4}","{'quality': {'average': 4, 'number_of_ratings': 1}}",2026-04-06 02:24:26
Portable Wireless Bluetooth Keyboard And Mouse Set For Iphone/Android/iPad/Laptop Pc/Table,,14450,,,[object Object],/P/D/56319_1756269651.jpg,6827201,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 2}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-06 02:24:26
Pd 100W Usb-c 18.5-20v To 5.5×2.5 Universal Laptop Cable Small Pin - yellow Mouth,,9400,,,[object Object],/Z/Y/56319_1751106460.jpg,6780347,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 4}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-06 02:24:26
Pd100w Usb-c 18.5-20V Small Blue Pin Cable,,9500,,,[object Object],/T/D/56319_1740059904.jpg,6677360,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 2}","{'quality': {'average': 5, 'number_of_ratings': 1}}",2026-04-06 02:24:26
Q13 Wireless Mouse Rechargeable 2.4g Silent Mouse - Black,,19900,,,[object Object],/R/D/56319_1737650301.jpg,6650940,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 2}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-06 02:24:26
Pd 100w 18.5-20v Square Tip To Usb-c Cable,Lenovo,10500,,,[object Object],/Y/J/56319_1734559893.jpg,6627061,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 5, 'number_of_ratings': 1}}",2026-04-06 02:24:26
Usb Type C Male To Female Extension Cable 1m - black,,14800,,,[object Object],/U/G/56319_1724073358.jpg,6535890,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-06 02:24:26
Battery For Dell Latitude 5401 5410 5411 5501 5510 5511 Precision 3551 3541 3hwpp 68wh,,42000,,,[object Object],/G/F/209656_1710156275.jpg,6962091,{'name': 'Keysource technology'},"{'in_stock': True, 'quantity': 7}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-06 02:24:26
L15l4pc2 L15m4pc2 Battery For Lenovo Ideapad Yoga 710-11 710-14ikb 710-14isk 710-15ikb,,57000,,,[object Object],/S/N/209656_1775057452.jpg,6962090,{'name': 'Keysource technology'},"{'in_stock': True, 'quantity': 7}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-06 02:24:26
Type-c Pd  For Lenovo Thinkpad T400- 100w,,9000,,,[object Object],/A/C/233849_1775042721.jpg,6961943,{'name': 'Add Moore'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-06 02:24:26
Type-c Pd Charging Cable To 7.9x5.5mm Laptop Power Adapter For Lenovo Thinkpad T400- 100w,,9800,,,[object Object],/F/P/233757_1775043098.jpg,6961850,{'name': 'More Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-06 02:24:26
Type-c Pd Charging Cable To 7.9x5.5mm Laptop Power Adapter For Lenovo Thinkpad T400- 100w,,9000,,,[object Object],/S/J/234705_1775042912.jpg,6961846,{'name': 'Nachi Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-06 02:24:26
Type-c Pd Charging Cable To 7.9x5.5mm Laptop Power Adapter For Lenovo Thinkpad T400- 100w,,9000,,,[object Object],/O/K/241266_1775043524.jpg,6961778,{'name': 'Highspeed'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-06 02:24:26
Type-c Pd Charging Cable To 7.9x5.5mm Laptop Power Adapter For Lenovo Thinkpad T400- 100w,,10000,,,[object Object],/I/D/238232_1775043228.jpg,6961771,{'name': 'SHURE VENTURES'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-04-06 02:24:26
